park_code,year,month,recreation_visits,temp_c,precip_mm_day,park_name,state,latitude,longitude,date
GLAC,2006,9,287424,10.36,1.7,Glacier,MT,48.7596,-113.787,2006-09-01
GLAC,2006,10,87759,1.46,1.7,Glacier,MT,48.7596,-113.787,2006-10-01
GLAC,2006,11,16606,-5.9,3.52,Glacier,MT,48.7596,-113.787,2006-11-01
GLAC,2006,12,10772,-7.65,1.82,Glacier,MT,48.7596,-113.787,2006-12-01
GLAC,2007,1,12167,-10.32,1.95,Glacier,MT,48.7596,-113.787,2007-01-01
GLAC,2007,2,12086,-9.26,1.98,Glacier,MT,48.7596,-113.787,2007-02-01
GLAC,2007,3,26534,-1.93,1.57,Glacier,MT,48.7596,-113.787,2007-03-01
GLAC,2007,4,34659,0.5,2.16,Glacier,MT,48.7596,-113.787,2007-04-01
GLAC,2007,5,137220,7.04,3.19,Glacier,MT,48.7596,-113.787,2007-05-01
GLAC,2007,6,341317,11.02,1.91,Glacier,MT,48.7596,-113.787,2007-06-01
GLAC,2007,7,621046,18.43,0.28,Glacier,MT,48.7596,-113.787,2007-07-01
GLAC,2007,8,492343,14.34,0.48,Glacier,MT,48.7596,-113.787,2007-08-01
GLAC,2007,9,311589,8.17,2.25,Glacier,MT,48.7596,-113.787,2007-09-01
GLAC,2007,10,66059,2.55,1.77,Glacier,MT,48.7596,-113.787,2007-10-01
GLAC,2007,11,18688,-4.23,1.26,Glacier,MT,48.7596,-113.787,2007-11-01
GLAC,2007,12,9621,-9.29,2.17,Glacier,MT,48.7596,-113.787,2007-12-01
GLAC,2008,1,9324,-11.11,2.27,Glacier,MT,48.7596,-113.787,2008-01-01
GLAC,2008,2,10966,-7.32,1.96,Glacier,MT,48.7596,-113.787,2008-02-01
GLAC,2008,3,13850,-5.91,1.38,Glacier,MT,48.7596,-113.787,2008-03-01
GLAC,2008,4,17129,-3.75,1.43,Glacier,MT,48.7596,-113.787,2008-04-01
GLAC,2008,5,85554,6.12,4.6,Glacier,MT,48.7596,-113.787,2008-05-01
GLAC,2008,6,287059,9.56,3.36,Glacier,MT,48.7596,-113.787,2008-06-01
GLAC,2008,7,523881,13.85,1.56,Glacier,MT,48.7596,-113.787,2008-07-01
GLAC,2008,8,514317,13.85,1.32,Glacier,MT,48.7596,-113.787,2008-08-01
GLAC,2008,9,262782,8.86,1.95,Glacier,MT,48.7596,-113.787,2008-09-01
GLAC,2008,10,58605,2.78,0.79,Glacier,MT,48.7596,-113.787,2008-10-01
GLAC,2008,11,16544,-1.51,1.42,Glacier,MT,48.7596,-113.787,2008-11-01
GLAC,2008,12,8016,-14.16,2.91,Glacier,MT,48.7596,-113.787,2008-12-01
GLAC,2009,1,9800,-10.31,2.02,Glacier,MT,48.7596,-113.787,2009-01-01
GLAC,2009,2,11642,-8.83,1.84,Glacier,MT,48.7596,-113.787,2009-02-01
GLAC,2009,3,10647,-7.46,2.73,Glacier,MT,48.7596,-113.787,2009-03-01
GLAC,2009,4,21805,-2.12,2.38,Glacier,MT,48.7596,-113.787,2009-04-01
GLAC,2009,5,102993,5.86,2.07,Glacier,MT,48.7596,-113.787,2009-05-01
GLAC,2009,6,327572,9.24,2.09,Glacier,MT,48.7596,-113.787,2009-06-01
GLAC,2009,7,603681,13.8,2.99,Glacier,MT,48.7596,-113.787,2009-07-01
GLAC,2009,8,541997,13.38,1.51,Glacier,MT,48.7596,-113.787,2009-08-01
GLAC,2009,9,325257,11.84,0.64,Glacier,MT,48.7596,-113.787,2009-09-01
GLAC,2009,10,49525,-1.86,2.52,Glacier,MT,48.7596,-113.787,2009-10-01
GLAC,2009,11,15801,-3.16,1.4,Glacier,MT,48.7596,-113.787,2009-11-01
GLAC,2009,12,10628,-13.89,2.12,Glacier,MT,48.7596,-113.787,2009-12-01
GLAC,2010,1,10005,-8.37,1.41,Glacier,MT,48.7596,-113.787,2010-01-01
GLAC,2010,2,10811,-6.41,0.79,Glacier,MT,48.7596,-113.787,2010-02-01
GLAC,2010,3,14646,-2.9,1.13,Glacier,MT,48.7596,-113.787,2010-03-01
GLAC,2010,4,24111,0.06,3.57,Glacier,MT,48.7596,-113.787,2010-04-01
GLAC,2010,5,106316,3.31,4.07,Glacier,MT,48.7596,-113.787,2010-05-01
GLAC,2010,6,337120,9.35,4.83,Glacier,MT,48.7596,-113.787,2010-06-01
GLAC,2010,7,673359,12.83,2.16,Glacier,MT,48.7596,-113.787,2010-07-01
GLAC,2010,8,632971,11.78,2.08,Glacier,MT,48.7596,-113.787,2010-08-01
GLAC,2010,9,300275,7.26,2.68,Glacier,MT,48.7596,-113.787,2010-09-01
GLAC,2010,10,66155,4.07,1.19,Glacier,MT,48.7596,-113.787,2010-10-01
GLAC,2010,11,13541,-7.57,3.03,Glacier,MT,48.7596,-113.787,2010-11-01
GLAC,2010,12,10738,-9.64,2.4,Glacier,MT,48.7596,-113.787,2010-12-01
GLAC,2011,1,10887,-10.12,3.08,Glacier,MT,48.7596,-113.787,2011-01-01
GLAC,2011,2,10911,-12.78,2.29,Glacier,MT,48.7596,-113.787,2011-02-01
GLAC,2011,3,12243,-5.79,2.39,Glacier,MT,48.7596,-113.787,2011-03-01
GLAC,2011,4,15747,-3.38,3.55,Glacier,MT,48.7596,-113.787,2011-04-01
GLAC,2011,5,92755,2.78,3.38,Glacier,MT,48.7596,-113.787,2011-05-01
GLAC,2011,6,266283,8.77,3.58,Glacier,MT,48.7596,-113.787,2011-06-01
GLAC,2011,7,512494,13.05,1.37,Glacier,MT,48.7596,-113.787,2011-07-01
GLAC,2011,8,532718,14.36,0.55,Glacier,MT,48.7596,-113.787,2011-08-01
GLAC,2011,9,320813,11.31,0.96,Glacier,MT,48.7596,-113.787,2011-09-01
GLAC,2011,10,54356,2.54,3.21,Glacier,MT,48.7596,-113.787,2011-10-01
GLAC,2011,11,13797,-5.98,2.44,Glacier,MT,48.7596,-113.787,2011-11-01
GLAC,2011,12,10560,-8.46,1.75,Glacier,MT,48.7596,-113.787,2011-12-01
GLAC,2012,1,10318,-8.72,2.68,Glacier,MT,48.7596,-113.787,2012-01-01
GLAC,2012,2,10194,-9.07,1.95,Glacier,MT,48.7596,-113.787,2012-02-01
GLAC,2012,3,12416,-3.44,3.22,Glacier,MT,48.7596,-113.787,2012-03-01
GLAC,2012,4,32085,0.69,2.15,Glacier,MT,48.7596,-113.787,2012-04-01
GLAC,2012,5,112055,5.2,2.27,Glacier,MT,48.7596,-113.787,2012-05-01
GLAC,2012,6,313713,9.43,5.12,Glacier,MT,48.7596,-113.787,2012-06-01
GLAC,2012,7,630093,15.58,1.46,Glacier,MT,48.7596,-113.787,2012-07-01
GLAC,2012,8,604039,14.56,1.06,Glacier,MT,48.7596,-113.787,2012-08-01
GLAC,2012,9,356975,10.72,0.63,Glacier,MT,48.7596,-113.787,2012-09-01
GLAC,2012,10,54127,0.74,3.32,Glacier,MT,48.7596,-113.787,2012-10-01
GLAC,2012,11,16158,-3.48,2.98,Glacier,MT,48.7596,-113.787,2012-11-01
GLAC,2012,12,9862,-9.77,2.99,Glacier,MT,48.7596,-113.787,2012-12-01
GLAC,2013,1,10836,-9.8,1.75,Glacier,MT,48.7596,-113.787,2013-01-01
GLAC,2013,2,11388,-6.94,1.61,Glacier,MT,48.7596,-113.787,2013-02-01
GLAC,2013,3,15758,-5.08,2.35,Glacier,MT,48.7596,-113.787,2013-03-01
GLAC,2013,4,20922,-2.12,2.6,Glacier,MT,48.7596,-113.787,2013-04-01
GLAC,2013,5,108998,6.95,3.26,Glacier,MT,48.7596,-113.787,2013-05-01
GLAC,2013,6,343560,10.52,4.25,Glacier,MT,48.7596,-113.787,2013-06-01
GLAC,2013,7,645514,14.88,0.64,Glacier,MT,48.7596,-113.787,2013-07-01
GLAC,2013,8,626556,14.59,1.99,Glacier,MT,48.7596,-113.787,2013-08-01
GLAC,2013,9,355471,10.21,3.1,Glacier,MT,48.7596,-113.787,2013-09-01
GLAC,2013,10,25965,0.82,1.42,Glacier,MT,48.7596,-113.787,2013-10-01
GLAC,2013,11,14924,-5.98,2.85,Glacier,MT,48.7596,-113.787,2013-11-01
GLAC,2013,12,10482,-12.41,2.28,Glacier,MT,48.7596,-113.787,2013-12-01
GLAC,2014,1,12111,-8.89,2.52,Glacier,MT,48.7596,-113.787,2014-01-01
GLAC,2014,2,10242,-13.86,2.54,Glacier,MT,48.7596,-113.787,2014-02-01
GLAC,2014,3,13214,-6.12,4.24,Glacier,MT,48.7596,-113.787,2014-03-01
GLAC,2014,4,28667,-1.23,2.22,Glacier,MT,48.7596,-113.787,2014-04-01
GLAC,2014,5,112187,5.34,2.14,Glacier,MT,48.7596,-113.787,2014-05-01
GLAC,2014,6,334074,9.33,5.98,Glacier,MT,48.7596,-113.787,2014-06-01
GLAC,2014,7,699650,15.85,0.75,Glacier,MT,48.7596,-113.787,2014-07-01
GLAC,2014,8,675119,13.73,2.52,Glacier,MT,48.7596,-113.787,2014-08-01
GLAC,2014,9,353497,8.39,1.8,Glacier,MT,48.7596,-113.787,2014-09-01
GLAC,2014,10,72694,5.08,1.59,Glacier,MT,48.7596,-113.787,2014-10-01
GLAC,2014,11,15706,-7.17,4.66,Glacier,MT,48.7596,-113.787,2014-11-01
GLAC,2014,12,11367,-7.97,2.22,Glacier,MT,48.7596,-113.787,2014-12-01
GLAC,2015,1,12087,-8.73,1.96,Glacier,MT,48.7596,-113.787,2015-01-01
GLAC,2015,2,14530,-5.81,2.69,Glacier,MT,48.7596,-113.787,2015-02-01
GLAC,2015,3,18139,-1.71,2.73,Glacier,MT,48.7596,-113.787,2015-03-01
GLAC,2015,4,48270,1.58,1.22,Glacier,MT,48.7596,-113.787,2015-04-01
GLAC,2015,5,134741,6.16,2.25,Glacier,MT,48.7596,-113.787,2015-05-01
GLAC,2015,6,414671,13.4,1.68,Glacier,MT,48.7596,-113.787,2015-06-01
GLAC,2015,7,689064,14.67,1.48,Glacier,MT,48.7596,-113.787,2015-07-01
GLAC,2015,8,579007,15.22,0.9,Glacier,MT,48.7596,-113.787,2015-08-01
GLAC,2015,9,351388,8.73,1.53,Glacier,MT,48.7596,-113.787,2015-09-01
GLAC,2015,10,71297,5.14,1.29,Glacier,MT,48.7596,-113.787,2015-10-01
GLAC,2015,11,19505,-5.3,3.01,Glacier,MT,48.7596,-113.787,2015-11-01
GLAC,2015,12,13357,-8.65,2.84,Glacier,MT,48.7596,-113.787,2015-12-01
GLAC,2016,1,15674,-7.33,1.92,Glacier,MT,48.7596,-113.787,2016-01-01
GLAC,2016,2,16548,-4.29,1.67,Glacier,MT,48.7596,-113.787,2016-02-01
GLAC,2016,3,21257,-2.56,2.76,Glacier,MT,48.7596,-113.787,2016-03-01
GLAC,2016,4,55125,3.86,1.73,Glacier,MT,48.7596,-113.787,2016-04-01
GLAC,2016,5,183925,6.62,3.69,Glacier,MT,48.7596,-113.787,2016-05-01
GLAC,2016,6,485017,11.52,2.05,Glacier,MT,48.7596,-113.787,2016-06-01
GLAC,2016,7,818481,13.29,1.59,Glacier,MT,48.7596,-113.787,2016-07-01
GLAC,2016,8,748565,13.33,2.09,Glacier,MT,48.7596,-113.787,2016-08-01
GLAC,2016,9,482592,7.75,2.36,Glacier,MT,48.7596,-113.787,2016-09-01
GLAC,2016,10,75797,1.63,4.37,Glacier,MT,48.7596,-113.787,2016-10-01
GLAC,2016,11,30823,-0.78,2.19,Glacier,MT,48.7596,-113.787,2016-11-01
GLAC,2016,12,12877,-14.52,2.49,Glacier,MT,48.7596,-113.787,2016-12-01
GLAC,2017,1,14690,-13.23,1.39,Glacier,MT,48.7596,-113.787,2017-01-01
GLAC,2017,2,13802,-9.7,4.13,Glacier,MT,48.7596,-113.787,2017-02-01
GLAC,2017,3,19336,-3.79,3.51,Glacier,MT,48.7596,-113.787,2017-03-01
GLAC,2017,4,38323,-0.36,3.02,Glacier,MT,48.7596,-113.787,2017-04-01
GLAC,2017,5,177787,7.52,2.56,Glacier,MT,48.7596,-113.787,2017-05-01
GLAC,2017,6,620962,11.42,2.63,Glacier,MT,48.7596,-113.787,2017-06-01
GLAC,2017,7,1009665,16.57,0.44,Glacier,MT,48.7596,-113.787,2017-07-01
GLAC,2017,8,908479,15.38,0.46,Glacier,MT,48.7596,-113.787,2017-08-01
GLAC,2017,9,389137,9.31,1.11,Glacier,MT,48.7596,-113.787,2017-09-01
GLAC,2017,10,84469,1.31,2.1,Glacier,MT,48.7596,-113.787,2017-10-01
GLAC,2017,11,15594,-5.02,3.39,Glacier,MT,48.7596,-113.787,2017-11-01
GLAC,2017,12,13268,-11.9,2.72,Glacier,MT,48.7596,-113.787,2017-12-01
GLAC,2018,1,12222,-6.95,2.38,Glacier,MT,48.7596,-113.787,2018-01-01
GLAC,2018,2,11847,-13.7,3.7,Glacier,MT,48.7596,-113.787,2018-02-01
GLAC,2018,3,21758,-5.7,2.2,Glacier,MT,48.7596,-113.787,2018-03-01
GLAC,2018,4,28404,-2.28,2.55,Glacier,MT,48.7596,-113.787,2018-04-01
GLAC,2018,5,195116,9.37,2.16,Glacier,MT,48.7596,-113.787,2018-05-01
GLAC,2018,6,556304,10.15,2.9,Glacier,MT,48.7596,-113.787,2018-06-01
GLAC,2018,7,905959,14.66,0.96,Glacier,MT,48.7596,-113.787,2018-07-01
GLAC,2018,8,667688,14.11,0.84,Glacier,MT,48.7596,-113.787,2018-08-01
GLAC,2018,9,434600,7.02,0.96,Glacier,MT,48.7596,-113.787,2018-09-01
GLAC,2018,10,91973,1.32,2.36,Glacier,MT,48.7596,-113.787,2018-10-01
GLAC,2018,11,20657,-4.28,1.79,Glacier,MT,48.7596,-113.787,2018-11-01
GLAC,2018,12,18781,-8.26,1.76,Glacier,MT,48.7596,-113.787,2018-12-01
GLAC,2019,1,13581,-7.28,1.75,Glacier,MT,48.7596,-113.787,2019-01-01
GLAC,2019,2,11240,-18.99,2.42,Glacier,MT,48.7596,-113.787,2019-02-01
GLAC,2019,3,23989,-7.22,0.75,Glacier,MT,48.7596,-113.787,2019-03-01
GLAC,2019,4,35491,0.81,2.25,Glacier,MT,48.7596,-113.787,2019-04-01
GLAC,2019,5,167403,6.02,3.77,Glacier,MT,48.7596,-113.787,2019-05-01
GLAC,2019,6,544088,10.62,2.29,Glacier,MT,48.7596,-113.787,2019-06-01
GLAC,2019,7,879711,13.6,1.4,Glacier,MT,48.7596,-113.787,2019-07-01
GLAC,2019,8,771874,14.36,1.56,Glacier,MT,48.7596,-113.787,2019-08-01
GLAC,2019,9,488909,8.17,3.45,Glacier,MT,48.7596,-113.787,2019-09-01
GLAC,2019,10,78408,-1.74,1.61,Glacier,MT,48.7596,-113.787,2019-10-01
GLAC,2019,11,20008,-5.54,1.86,Glacier,MT,48.7596,-113.787,2019-11-01
GLAC,2019,12,15137,-6.6,1.93,Glacier,MT,48.7596,-113.787,2019-12-01
GLAC,2020,1,13651,-7.97,2.81,Glacier,MT,48.7596,-113.787,2020-01-01
GLAC,2020,2,18020,-7.51,1.53,Glacier,MT,48.7596,-113.787,2020-02-01
GLAC,2020,3,24377,-6.5,1.79,Glacier,MT,48.7596,-113.787,2020-03-01
GLAC,2020,4,0,-2.44,1.87,Glacier,MT,48.7596,-113.787,2020-04-01
GLAC,2020,5,0,5.98,3.18,Glacier,MT,48.7596,-113.787,2020-05-01
GLAC,2020,6,202701,10.0,4.9,Glacier,MT,48.7596,-113.787,2020-06-01
GLAC,2020,7,453977,13.65,0.94,Glacier,MT,48.7596,-113.787,2020-07-01
GLAC,2020,8,459121,14.78,0.36,Glacier,MT,48.7596,-113.787,2020-08-01
GLAC,2020,9,343911,10.74,1.23,Glacier,MT,48.7596,-113.787,2020-09-01
GLAC,2020,10,125544,1.02,2.14,Glacier,MT,48.7596,-113.787,2020-10-01
GLAC,2020,11,29366,-3.94,4.92,Glacier,MT,48.7596,-113.787,2020-11-01
GLAC,2020,12,28196,-6.81,1.51,Glacier,MT,48.7596,-113.787,2020-12-01
GLAC,2021,1,23417,-7.62,1.24,Glacier,MT,48.7596,-113.787,2021-01-01
GLAC,2021,2,17238,-13.77,1.46,Glacier,MT,48.7596,-113.787,2021-02-01
GLAC,2021,3,30976,-3.36,0.86,Glacier,MT,48.7596,-113.787,2021-03-01
GLAC,2021,4,53134,0.42,1.43,Glacier,MT,48.7596,-113.787,2021-04-01
GLAC,2021,5,175277,5.46,2.19,Glacier,MT,48.7596,-113.787,2021-05-01
GLAC,2021,6,587237,13.82,2.01,Glacier,MT,48.7596,-113.787,2021-06-01
GLAC,2021,7,796868,18.94,0.53,Glacier,MT,48.7596,-113.787,2021-07-01
GLAC,2021,8,670628,14.73,2.21,Glacier,MT,48.7596,-113.787,2021-08-01
GLAC,2021,9,533388,10.73,0.88,Glacier,MT,48.7596,-113.787,2021-09-01
GLAC,2021,10,149564,3.06,2.35,Glacier,MT,48.7596,-113.787,2021-10-01
GLAC,2021,11,26300,-1.97,4.57,Glacier,MT,48.7596,-113.787,2021-11-01
GLAC,2021,12,17629,-11.36,2.72,Glacier,MT,48.7596,-113.787,2021-12-01
GLAC,2022,1,17539,-9.11,1.47,Glacier,MT,48.7596,-113.787,2022-01-01
GLAC,2022,2,18461,-9.05,1.29,Glacier,MT,48.7596,-113.787,2022-02-01
GLAC,2022,3,24030,-3.78,2.03,Glacier,MT,48.7596,-113.787,2022-03-01
GLAC,2022,4,36518,-2.64,1.33,Glacier,MT,48.7596,-113.787,2022-04-01
GLAC,2022,5,181387,4.65,2.19,Glacier,MT,48.7596,-113.787,2022-05-01
GLAC,2022,6,529098,10.15,5.1,Glacier,MT,48.7596,-113.787,2022-06-01
GLAC,2022,7,730549,15.82,1.82,Glacier,MT,48.7596,-113.787,2022-07-01
GLAC,2022,8,675335,16.62,1.15,Glacier,MT,48.7596,-113.787,2022-08-01
GLAC,2022,9,544575,11.85,1.29,Glacier,MT,48.7596,-113.787,2022-09-01
GLAC,2022,10,115740,6.23,1.48,Glacier,MT,48.7596,-113.787,2022-10-01
GLAC,2022,11,20914,-9.89,2.38,Glacier,MT,48.7596,-113.787,2022-11-01
GLAC,2022,12,14312,-12.69,2.26,Glacier,MT,48.7596,-113.787,2022-12-01
GLAC,2023,1,17411,-7.71,0.86,Glacier,MT,48.7596,-113.787,2023-01-01
GLAC,2023,2,17052,-8.53,1.94,Glacier,MT,48.7596,-113.787,2023-02-01
GLAC,2023,3,24010,-8.3,1.25,Glacier,MT,48.7596,-113.787,2023-03-01
GLAC,2023,4,43799,-0.26,1.49,Glacier,MT,48.7596,-113.787,2023-04-01
GLAC,2023,5,206419,10.55,2.22,Glacier,MT,48.7596,-113.787,2023-05-01
GLAC,2023,6,514570,12.55,2.67,Glacier,MT,48.7596,-113.787,2023-06-01
GLAC,2023,7,722535,16.15,0.78,Glacier,MT,48.7596,-113.787,2023-07-01
GLAC,2023,8,652866,16.17,2.47,Glacier,MT,48.7596,-113.787,2023-08-01
GLAC,2023,9,553565,10.21,1.51,Glacier,MT,48.7596,-113.787,2023-09-01
GLAC,2023,10,138938,2.34,1.55,Glacier,MT,48.7596,-113.787,2023-10-01
GLAC,2023,11,22683,-3.47,1.88,Glacier,MT,48.7596,-113.787,2023-11-01
GLAC,2023,12,19768,-3.81,1.64,Glacier,MT,48.7596,-113.787,2023-12-01
GLAC,2024,1,13610,-10.0,1.78,Glacier,MT,48.7596,-113.787,2024-01-01
GLAC,2024,2,16658,-6.21,2.68,Glacier,MT,48.7596,-113.787,2024-02-01
GLAC,2024,3,24073,-5.0,2.19,Glacier,MT,48.7596,-113.787,2024-03-01
GLAC,2024,4,45056,1.33,2.1,Glacier,MT,48.7596,-113.787,2024-04-01
GLAC,2024,5,209556,5.58,3.52,Glacier,MT,48.7596,-113.787,2024-05-01
GLAC,2024,6,549591,9.87,2.94,Glacier,MT,48.7596,-113.787,2024-06-01
GLAC,2024,7,791717,17.25,0.91,Glacier,MT,48.7596,-113.787,2024-07-01
GLAC,2024,8,748996,14.39,2.88,Glacier,MT,48.7596,-113.787,2024-08-01
GLAC,2024,9,602339,12.17,1.72,Glacier,MT,48.7596,-113.787,2024-09-01
GLAC,2024,10,165018,4.6,0.91,Glacier,MT,48.7596,-113.787,2024-10-01
GLAC,2024,11,22164,-4.46,2.69,Glacier,MT,48.7596,-113.787,2024-11-01
GLAC,2024,12,19977,-5.03,1.47,Glacier,MT,48.7596,-113.787,2024-12-01
GRCA,2005,1,132660,1.68,3.06,Grand Canyon,AZ,36.1069,-112.1129,2005-01-01
GRCA,2005,2,151719,2.34,3.23,Grand Canyon,AZ,36.1069,-112.1129,2005-02-01
GRCA,2005,3,356357,4.72,1.02,Grand Canyon,AZ,36.1069,-112.1129,2005-03-01
GRCA,2005,4,380473,8.8,1.29,Grand Canyon,AZ,36.1069,-112.1129,2005-04-01
GRCA,2005,5,444253,15.88,0.39,Grand Canyon,AZ,36.1069,-112.1129,2005-05-01
GRCA,2005,6,594410,19.36,0.82,Grand Canyon,AZ,36.1069,-112.1129,2005-06-01
GRCA,2005,7,611813,24.99,1.03,Grand Canyon,AZ,36.1069,-112.1129,2005-07-01
GRCA,2005,8,572431,21.63,2.16,Grand Canyon,AZ,36.1069,-112.1129,2005-08-01
GRCA,2005,9,392835,18.48,0.32,Grand Canyon,AZ,36.1069,-112.1129,2005-09-01
GRCA,2005,10,335518,11.74,0.85,Grand Canyon,AZ,36.1069,-112.1129,2005-10-01
GRCA,2005,11,230597,5.37,0.07,Grand Canyon,AZ,36.1069,-112.1129,2005-11-01
GRCA,2005,12,198456,1.03,0.03,Grand Canyon,AZ,36.1069,-112.1129,2005-12-01
GRCA,2006,1,163222,0.66,0.26,Grand Canyon,AZ,36.1069,-112.1129,2006-01-01
GRCA,2006,2,178982,2.46,0.1,Grand Canyon,AZ,36.1069,-112.1129,2006-02-01
GRCA,2006,3,296498,3.46,1.83,Grand Canyon,AZ,36.1069,-112.1129,2006-03-01
GRCA,2006,4,419253,10.32,0.6,Grand Canyon,AZ,36.1069,-112.1129,2006-04-01
GRCA,2006,5,451576,17.73,0.04,Grand Canyon,AZ,36.1069,-112.1129,2006-05-01
GRCA,2006,6,509456,23.25,0.64,Grand Canyon,AZ,36.1069,-112.1129,2006-06-01
GRCA,2006,7,578208,24.59,1.86,Grand Canyon,AZ,36.1069,-112.1129,2006-07-01
GRCA,2006,8,507951,22.25,2.17,Grand Canyon,AZ,36.1069,-112.1129,2006-08-01
GRCA,2006,9,399117,16.35,1.3,Grand Canyon,AZ,36.1069,-112.1129,2006-09-01
GRCA,2006,10,352556,10.12,2.21,Grand Canyon,AZ,36.1069,-112.1129,2006-10-01
GRCA,2006,11,239306,5.61,0.09,Grand Canyon,AZ,36.1069,-112.1129,2006-11-01
GRCA,2006,12,183314,-0.32,0.71,Grand Canyon,AZ,36.1069,-112.1129,2006-12-01
GRCA,2007,1,139636,-2.33,0.61,Grand Canyon,AZ,36.1069,-112.1129,2007-01-01
GRCA,2007,2,155049,2.36,0.51,Grand Canyon,AZ,36.1069,-112.1129,2007-02-01
GRCA,2007,3,332226,7.53,0.64,Grand Canyon,AZ,36.1069,-112.1129,2007-03-01
GRCA,2007,4,431874,10.79,0.58,Grand Canyon,AZ,36.1069,-112.1129,2007-04-01
GRCA,2007,5,443773,16.47,0.95,Grand Canyon,AZ,36.1069,-112.1129,2007-05-01
GRCA,2007,6,515106,22.34,0.0,Grand Canyon,AZ,36.1069,-112.1129,2007-06-01
GRCA,2007,7,604185,25.04,3.11,Grand Canyon,AZ,36.1069,-112.1129,2007-07-01
GRCA,2007,8,580670,23.41,2.19,Grand Canyon,AZ,36.1069,-112.1129,2007-08-01
GRCA,2007,9,424493,18.58,0.99,Grand Canyon,AZ,36.1069,-112.1129,2007-09-01
GRCA,2007,10,362602,11.29,0.27,Grand Canyon,AZ,36.1069,-112.1129,2007-10-01
GRCA,2007,11,235217,7.46,0.51,Grand Canyon,AZ,36.1069,-112.1129,2007-11-01
GRCA,2007,12,188837,-1.2,1.73,Grand Canyon,AZ,36.1069,-112.1129,2007-12-01
GRCA,2008,1,123600,-2.24,2.57,Grand Canyon,AZ,36.1069,-112.1129,2008-01-01
GRCA,2008,2,146730,1.28,1.81,Grand Canyon,AZ,36.1069,-112.1129,2008-02-01
GRCA,2008,3,358409,5.15,0.14,Grand Canyon,AZ,36.1069,-112.1129,2008-03-01
GRCA,2008,4,377542,8.84,0.01,Grand Canyon,AZ,36.1069,-112.1129,2008-04-01
GRCA,2008,5,453651,12.95,0.73,Grand Canyon,AZ,36.1069,-112.1129,2008-05-01
GRCA,2008,6,530291,21.43,0.11,Grand Canyon,AZ,36.1069,-112.1129,2008-06-01
GRCA,2008,7,644915,24.54,1.46,Grand Canyon,AZ,36.1069,-112.1129,2008-07-01
GRCA,2008,8,633985,23.45,1.88,Grand Canyon,AZ,36.1069,-112.1129,2008-08-01
GRCA,2008,9,433030,19.45,0.29,Grand Canyon,AZ,36.1069,-112.1129,2008-09-01
GRCA,2008,10,359396,12.19,0.14,Grand Canyon,AZ,36.1069,-112.1129,2008-10-01
GRCA,2008,11,209843,6.24,0.86,Grand Canyon,AZ,36.1069,-112.1129,2008-11-01
GRCA,2008,12,153922,-0.86,2.31,Grand Canyon,AZ,36.1069,-112.1129,2008-12-01
GRCA,2009,1,135463,0.81,0.69,Grand Canyon,AZ,36.1069,-112.1129,2009-01-01
GRCA,2009,2,132865,2.28,0.59,Grand Canyon,AZ,36.1069,-112.1129,2009-02-01
GRCA,2009,3,310717,6.14,0.12,Grand Canyon,AZ,36.1069,-112.1129,2009-03-01
GRCA,2009,4,393469,8.97,0.25,Grand Canyon,AZ,36.1069,-112.1129,2009-04-01
GRCA,2009,5,432940,18.01,1.27,Grand Canyon,AZ,36.1069,-112.1129,2009-05-01
GRCA,2009,6,529833,19.22,0.42,Grand Canyon,AZ,36.1069,-112.1129,2009-06-01
GRCA,2009,7,658993,25.14,0.99,Grand Canyon,AZ,36.1069,-112.1129,2009-07-01
GRCA,2009,8,600442,23.48,0.52,Grand Canyon,AZ,36.1069,-112.1129,2009-08-01
GRCA,2009,9,425737,19.49,0.5,Grand Canyon,AZ,36.1069,-112.1129,2009-09-01
GRCA,2009,10,352207,9.69,0.07,Grand Canyon,AZ,36.1069,-112.1129,2009-10-01
GRCA,2009,11,214355,5.62,0.17,Grand Canyon,AZ,36.1069,-112.1129,2009-11-01
GRCA,2009,12,161047,-2.22,1.34,Grand Canyon,AZ,36.1069,-112.1129,2009-12-01
GRCA,2010,1,120409,-0.8,2.49,Grand Canyon,AZ,36.1069,-112.1129,2010-01-01
GRCA,2010,2,124573,0.83,1.24,Grand Canyon,AZ,36.1069,-112.1129,2010-02-01
GRCA,2010,3,312903,4.38,0.69,Grand Canyon,AZ,36.1069,-112.1129,2010-03-01
GRCA,2010,4,375136,8.43,0.32,Grand Canyon,AZ,36.1069,-112.1129,2010-04-01
GRCA,2010,5,399037,13.01,0.07,Grand Canyon,AZ,36.1069,-112.1129,2010-05-01
GRCA,2010,6,555941,21.45,0.16,Grand Canyon,AZ,36.1069,-112.1129,2010-06-01
GRCA,2010,7,647636,24.75,1.82,Grand Canyon,AZ,36.1069,-112.1129,2010-07-01
GRCA,2010,8,629167,22.52,1.44,Grand Canyon,AZ,36.1069,-112.1129,2010-08-01
GRCA,2010,9,477863,20.47,0.37,Grand Canyon,AZ,36.1069,-112.1129,2010-09-01
GRCA,2010,10,359758,12.09,2.48,Grand Canyon,AZ,36.1069,-112.1129,2010-10-01
GRCA,2010,11,219474,3.19,0.43,Grand Canyon,AZ,36.1069,-112.1129,2010-11-01
GRCA,2010,12,166489,2.46,1.46,Grand Canyon,AZ,36.1069,-112.1129,2010-12-01
GRCA,2011,1,139029,-0.44,0.08,Grand Canyon,AZ,36.1069,-112.1129,2011-01-01
